_id,id,text,label,,,,,,
ObjectId(5cda3b7c5e75395dc86f55b7),1.13E+18,"Appreciation post to those who helped me thru out my short vacation 🙏🏻 god bless #onlinegames #onlinefriends @ Kuala Lumpur, Malaysia https://t.co/mDlZC9BO2i",,,,,,,
ObjectId(5cda3b7c5e75395dc86f55b9),1.13E+18,A romantic Paris vacation. | @itsBayleyWWE Instagram Update | https://t.co/MoGjiacSgq,,,,,,,
ObjectId(5cda3b7c5e75395dc86f55bb),1.13E+18,Summer vacation? More like living out of boxes for 3 months,,,,,,,
ObjectId(5cda3b7c5e75395dc86f55bc),1.13E+18,"Guess who's back? Had a great vacation, but now it's time to get to work. 🛠 https://t.co/ZzMDfzur7X",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55bd),1.13E+18,Me with my one month vacation lmfaooooo 😪😪 https://t.co/wNql7OAk43,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55be),1.13E+18,Florida for a week! Much needed vacation! ✌🏽✌🏽✌�?,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55c0),1.13E+18,Planning to put my Etsy shop on vacation the day before ACEN! (May 16th) I may have it back during June with more things so 🙏🏻🙏🏻🙏🏻,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55c2),1.13E+18,Cleveland ppl go on vacation and act so ratchet it makes all of Cleveland look bad lol,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55c5),1.13E+18,i need another vacation real quick lol,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55c6),1.13E+18,since summer vacation is here i'll try to annoy jiyoo as much as i can till i travel next month,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55c7),1.13E+18,"When you need a day vacation, from your vacation.",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55c9),1.13E+18,Already feeling like I need another vacation and I just had one,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55cb),1.13E+18,"Omg, Bali is my DREAM vacation 🏝☀️👙�?https://t.co/4qW5c2QrnV",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55cd),1.13E+18,Virgin Running Star Wars: Galaxy’s Edge Vacation Package Featuring Private Access https://t.co/igjTRXywLg https://t.co/BVyTiYDSYf,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55cf),1.13E+18,@3GHtweets @DBater2 @Kenneth72712993 @CymaticWave @Cole59818957 @DawnTJ90 @flying_stop @StormSignalSA @MedBennett @Gladfly1 @DonWils13730132 @rln_nelson @PolAnimalAus @AlanBlackMD @badmoonrising11 @stevenmosher @DaveSkeptical @EcoSenseNow @Bananenrijperij @EthonRaptor @dvibrationz @Silence54994655 @ianbrow97534170 @tiegand13 @donva56 @n_the_mountains @lunatictrader1 @Sanity1013 @GillesnFio @JamesAbbott2013 @d_e_mol @GStandtrue @ElQuesoSabio @KIVUNature @ClimatePoet @Tokyo_Tom @BradSchrag @SturmLLiouville @UvMeter @swcrisis @LarkRellez @NikolovScience @MATTP1949 @dgweld @JaggerMickOZ @Tangomitteckel @JohnBurnieTas @Rail4Eva @unclejohnCC @VanessaRiley61 It is within the geothermal microclimate under the ice along the peninsula. Penguins flock there for their winter vacation.🤓🤓🤓,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55d1),1.13E+18,Ready for this vacation need to get away from all this mess 🙌🏻,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55d3),1.13E+18,I'M OFFICIALLY ON VACATION Y'ALL,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55d5),1.13E+18,I think it’s super cool how consistent my body is on getting sick a week right before vacation! el oh el 😵😵,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55d7),1.13E+18,I just got bacc n already need another vacation,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55d9),1.13E+18,"Go buy my videos, babes! Anyone who spends $50+ today gets my Vacation Snapchat for free! &lt;3 @ManyVids https://t.co/8UgTeg0CbS https://t.co/NYSo6MY73X",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55db),1.13E+18,Hello summer vacation! Got so many plans...,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55dd),1.13E+18,Dr. Ko had an amazing time on her week long Hawaii vacation! https://t.co/7EItkTj4LS,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55df),1.13E+18,Don’t let the good cash go bad! Read on for ideas to use your left over foreign vacation money https://t.co/OWgBoEkBT2,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55e1),1.13E+18,I just wanna go on vacation like tonight :(,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55e3),1.13E+18,Rolling marijuana that's a cheap vacation 🍃,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55e5),1.13E+18,"The pain you feel today will be the strength you feel tomorrow 💪🏽🔥 I’ve definitely been a little bit lazier since getting back from vacation, but I’m finally getting back to it�?https://t.co/nOUNKqtPAG",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55e7),1.13E+18,"@realrickarpin @JimmyTheCheek @darrenrovell Only paid for maternity leave if there is vacation time available, FMLA does not mean you get paid",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55e9),1.13E+18,"@AlaskaAir cancelling your SNA-PVR route after I booked my 11/30-12/7 trip...vacation ruined.  No, I do not want to fly out of LAX-the 2nd busiest airport on the busiest weekend of the year. #nightmare",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55eb),1.13E+18,NIU Alumni Association members can save up to 35 percent on their next Orlando vacation! Orlando employee discounts offers exclusive pricing on hotels and vacation homes near Disney World and Universal Studios. Become a member today! ➡️ https://t.co/nwhFSl2ThY https://t.co/6LL56B4tOp,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55ed),1.13E+18,"At the time, @IndianExpress had published a cartoon strip on the vacation. The cartoon was Rajiv  sitting under a coconut tree on an island in the Arabian Sea, saying: “Ah! To get away from it all!�?and India responding with a sigh and a question: “When?�? https://t.co/AxwGWyNpgX",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55ef),1.13E+18,"My summer vacation consists of cleaning, decluttering, and organizing everything I wanted to throughout the school year that I didn’t have time for, and

IT. IS. AWESOME. 😇",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55f1),1.13E+18,@mayazuberikhan Bitch it’s been one long vacation,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55f3),1.13E+18,"""This Bruegel on the beach is predominantly portrayed by Caucasians, which, if considered as satire, presents a sea of white people handwringing about how they are destroying the world while on vacation instead of doing the hard work of fixing their own mess.""",,,,,,,
ObjectId(5cda3b7f5e75395dc86f55f5),1.13E+18,I need a week long vacation,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55f7),1.13E+18,got sent the photos my fam took of me during vacation and im so ugly holy SHIT,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55f9),1.13E+18,why are straight boys so gross. we are on vacation for a week and he brought two pairs of shorts and three shirts. for the whole fucking trip.,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55fa),1.13E+18,1.5 weeks until vacation!!!,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55fc),1.13E+18,Travel #news: Tourism spending in New Jersey hit $44.7 billion in 2018 - Star Tribune https://t.co/hdDhMjhMMv #travel #vacation #trips #cruise #cruises #holiday #hotels #resorts #flight #world #places #flights #outdoor,,,,,,,
ObjectId(5cda3b7f5e75395dc86f55fe),1.13E+18,@RadioFreeTom Man just chill out and try to enjoy your vacation,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5600),1.13E+18,Mannnnn VACATION can’t wait !!!,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5602),1.13E+18,"Incredible #PuertoVallarta Vacation 

Stay 6 days, 5 nights for only $499 per couple for your entire stay.
All meals and drinks included.
Learn how you can get this huge discount at https://t.co/w9OvTUR0Ca https://t.co/RXUhueUSZ5",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5604),1.13E+18,"Let's not forget this amazing picture of her in panties back in December, definitively better than some months ago. Hyuna is recovering. Since the dating news, she went at least 3 times on vacation. Under cube it was impossible. 5/22",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5606),1.13E+18,Why am I mad about going on a vacation,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5608),1.13E+18,"""From outdoor hiking and coastal activities to its appreciation of the arts, historical sites, and famous eateries, Prince Edward Island is the perfect vacation spot for those looking for an experience off the beaten path, thus allowing visitors..."" https://t.co/rjmDXvkXLY https://t.co/rupdeUB6pQ",,,,,,,
ObjectId(5cda3b7f5e75395dc86f560a),1.13E+18,"I dread the holidays when I work.
just a few more months till i have a paid vacation with my man",,,,,,,
ObjectId(5cda3b7f5e75395dc86f560c),1.13E+18,Is planning your next vacation on your to-do list this week? It should be! #mondaymotivation #beach https://t.co/FHVzOV4w2i,,,,,,,
ObjectId(5cda3b7f5e75395dc86f560e),1.13E+18,Planning a family vacation is the HARDEST thing to do especially when you have indecisive family members.,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5610),1.13E+18,"Thailand is full of culture and not a country to be a miss with!
https://t.co/7ZLvVLGBXb",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5612),1.13E+18,"Looking for a way to make your summer extra epic? Look no further than @BeMoreChill for all your vacation/staycation needs 😎

Details on our summer sale below ⬇️⬇️⬇️
https://t.co/3yYiq5c4wP https://t.co/ZjdT6DVqQv",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5614),1.13E+18,Spend The Whole Day On The Lake Without Even Realizing! Book Now! https://t.co/E4UVGsCreC #StoneCottage #Vacation #Relax https://t.co/2JUpqdTOMw,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5616),1.13E+18,Is It Possible to Win at Work and Succeed at Life at the Same Time? via @ThinDifference https://t.co/btYUnyryjh Are you planning to take a summer vacation this year? Nearly half surveyed are seriously considering skipping it #EmployeeExperience #leadership #success https://t.co/0gHsrVHqG0,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5618),1.13E+18,"Book your mountain stay now at @KozyCabin in #Murphy NC!
Just $600 a week! 2 bedroom 2 bath, sleeps 4-5
Reserve now: https://t.co/RnyxoVqd73
#RealLogCabin #Vacation
#Petswelcome! Only $50 pet fee https://t.co/PH6oP0Hkfz",,,,,,,
ObjectId(5cda3b7f5e75395dc86f561a),1.13E+18,Taking it easy �?at The Summit Vacation and RV Resort https://t.co/pVxLhC1im9,,,,,,,
ObjectId(5cda3b7f5e75395dc86f561c),1.13E+18,"Would you like to travel as I do? Saving up to 75% on what other sites like Expedia, Travelocity charge for the same vacation? You really need to look at this Now!

https://t.co/qFueka0Hww

The condo deals are the best. https://t.co/Zp5ySwEBK2",,,,,,,
ObjectId(5cda3b7f5e75395dc86f561e),1.13E+18,"Had a fun (but short) vacation this past week. Checked in on some family, and checked off more boxes on the Canadian tourist list https://t.co/j70w7Zz4Zi",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5620),1.13E+18,"Congratulations to Jeff Bettencourt for winning our #cincodemayo closest to pin Vidanta Resort Vacation with a great shot of 3�?0�?
#golfisgreat #ThisIsKemperSports #modestogolf @�?https://t.co/zUCp5yP1TB",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5622),1.13E+18,"#SaluteToExcellence Awards Gala: our next live-auction item is a dream vacation in #Hawaii at @FairmontOrchid! Say whaaat!?! This package includes a three-night stay with ocean view accommodations, breakfast for two at Orchid Court and activity passes. https://t.co/JPdXSG93uO https://t.co/odssbQVT2n",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5624),1.13E+18,"""Establish what the rules are in your family and try to abide by those for each group."" https://t.co/2CXMHyrPRO #multigenerational #multifamily #familyvacation #TravelPlanning https://t.co/VWxTGEYmTf",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5626),1.13E+18,"PACK YOUR BAGS
Planning for a vacation requires selecting a destination, making
reservations and packing your bags. There is another area of life that
requires good planning - your estate plan. A good estate plan can
ensure you are prepared for the future!",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5628),1.13E+18,We’re on vacation. Just hold on a damn minute!,,,,,,,
ObjectId(5cda3b7f5e75395dc86f562a),1.13E+18,"Kert has worked ✨MAGIC �?on our #VR trailers�?Job Simulator, Rick and Morty: Virtual Rick-ality, AND Vacation Simulator! Check out his talk to learn from the best of the best! 🎥 https://t.co/uOUk7KqHTS",,,,,,,
ObjectId(5cda3b7f5e75395dc86f562c),1.13E+18,"I guess I travel too much to be in a relationship. When I’m on vacation I might text you one day while I’m gone. I’m having fun and you’re at home bored, you need to hit me if you want to chat 😂",,,,,,,
ObjectId(5cda3b7f5e75395dc86f562e),1.13E+18,"Eric does a god review of the Hudson River Park area and JAY St.,  (the MOST EXPENSIVE Neighborhood) in NEW YORK CITY https://t.co/i2sVmInxCw 
#NYC #Travel #Holiday #Vacation",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5630),1.13E+18,@VICE_ID Your admin deserves such a long vacation this summer.,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5632),1.13E+18,"Here are the best ways to spend your 36 hours in St. Louis! Cut your travel time in more than half by flying directly to STL from #FortLeonardWood! 

https://t.co/4yfdBQN2kf",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5634),1.13E+18,The Beach Vietnam Sour #retweet #follow #travel #vacation #destination https://t.co/NCY5BdM5MO,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5636),1.13E+18,"I just returned from the longest vacation but hey, guess who's back in my possession?",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5638),1.13E+18,"@marwilliamson US used to have maximum wage w/ 91% tax on income over $200k. Forced rich to pay workers, reinvest in business &amp; tech, fund charities, or just go on vacation &amp; let someone else earn. 1950's: best schools in world, 1 job supported fam of 4, highways/bridges/etc, &amp; free healthcare. https://t.co/suQVOWXHgw",,,,,,,
ObjectId(5cda3b7f5e75395dc86f563a),1.13E+18,"Whether you’re traveling for work or a much-needed vacation, having a defibrillator is no reason to avoid the airport. Keep these tips and concerns in mind for smooth sailing through airport security screenings with your medical implant. https://t.co/q5csostOsS https://t.co/zOZfEdDgd5",,,,,,,
ObjectId(5cda3b7f5e75395dc86f563c),1.13E+18,I go on vacation next week &amp; the only thing I’ve gotten is a new luggage. I hate me 😂,,,,,,,
ObjectId(5cda3b7f5e75395dc86f563e),1.13E+18,I need this vacation fucking bad,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5640),1.13E+18,"A film by the first black woman in the Competition section, a vacation drama starring #IsabelleHuppert, #BrendanGleeson &amp; #MarisaTomei, a biopic of the first Italian Mafia boss - here’s @baradwajrangan’s list of hotly anticipated films at #Cannes2019
https://t.co/u7dDcwUUyd https://t.co/BPqTxFqszu",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5642),1.13E+18,"@pavolocoTD @Delta Nothing says indie B movie like Caddyshack or National Lampoon's Family Vacation, starring and directed by the biggest names in comedy at the time.",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5644),1.13E+18,I gotta go on another vacation soon 😭,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5646),1.13E+18,"Plan your next #trip somewhere with an ACUC club - our members get the #perk of visiting them for free!

#CampusClubUMN #JoinCClubUMN #member #UMN #love #food #drink #bar #view #Minneapolis #TwinCities #travel #vacation https://t.co/5tdq5awP7I",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5647),1.13E+18,"Check Out 10+ Ideas for Family Friendly Fun in Chicago!

👉 https://t.co/ZoNnPRI8SD

#travel #vacation #Chicago #familytravel #frugaltravel https://t.co/XTay4LoIl1",,,,,,,
ObjectId(5cda3b7f5e75395dc86f5649),1.13E+18,Very jealous that @TheKitchenista is Savannah right now. It is our favorite place to take a quick vacation.,,,,,,,
ObjectId(5cda3b7f5e75395dc86f564b),1.13E+18,"Europe is home to some of the most picturesque lakes on earth. If you're looking for a dose of natural beauty on your next vacation, consider a trip to one of these 10 European lakes. https://t.co/pvWGIPWE8R",,,,,,,
ObjectId(5cda3b7f5e75395dc86f564d),1.13E+18,@AnnaPhillipsTV Enjoy your vacation time together! Well deserved break!,,,,,,,
ObjectId(5cda3b7f5e75395dc86f564f),1.13E+18,To clarify that those that told me that didn't say it wasn't safe to talk about politics just that it can ruin your vacation for that people in other countries is very aware of political issues and have strong feeling on political issues basically you will just piss them off,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5651),1.13E+18,Would you pay your employees to go on vacation? This CEO does. #leadership #employee #futureofwork https://t.co/AXcx9MP7cQ https://t.co/SsePiNFk79,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5653),1.13E+18,3 weeks til vacation. It cannot come fast enough. Holy shit.,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5655),1.13E+18,Thinking about leaving my cat for vacation makes me want to cry it’s just a week but :/,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5657),1.13E+18,When you have that internal battle about being the best you can be. Need a vacation from my mind. I'm so tired.,,,,,,,
ObjectId(5cda3b7f5e75395dc86f5659),1.13E+18,Great vacation reading - hilarious Amazon Bestseller I Guess We Missed the Boat. #travel #humour #IARTG - https://t.co/n8MuCNaCud,,,,,,,
